0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
0;0;0;0;NaN;0;0;NaN;15.079.169.409.814;133.208.638.719.732;0;0;0;381.557.422.559.086;0.171781180057701;0;968.556.869.533.107;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9296;misfire_04296;misfire;1
0;0;0;0;NaN;0;0;NaN;150.823.125.663.381;133.253.541.888.423;0;0;0;395.694.856.251.136;0.171870683491275;0;749.611.527.821.598;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9297;misfire_04297;misfire;1
0;0;0;0;NaN;0;0;NaN;150.820.617.394.403;133.249.614.603.569;0;0;0;394.509.919.832.034;0.171863771600045;0;676.369.423.815.833;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9298;misfire_04298;misfire;1
0;0;0;0;NaN;0;0;NaN;150.800.785.446.982;133.220.772.424.522;0;0;0;385.503.339.040.408;0.171807580118207;0;882.680.431.816.084;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9299;misfire_04299;misfire;1
0;0;0;0;NaN;0;0;NaN;150.806.374.087.459;133.228.542.905.547;0;0;0;387.981.978.861.487;0.171823641871138;0;720.540.056.782.604;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9300;misfire_04300;misfire;1
0;0;0;0;NaN;0;0;NaN;150.782.485.495.107;133.196.914.167.403;0;0;0;377.658.408.915.851;0.171754178549958;0;855.053.525.574.473;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9301;misfire_04301;misfire;1
0;0;0;0;NaN;0;0;NaN;150.789.846.854.939;133.206.243.612.763;0;0;0;380.767.762.059.734;0.171775781985184;0;878.843.329.318.975;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9302;misfire_04302;misfire;1
0;0;0;0;NaN;0;0;NaN;150.814.281.199.225;133.239.997.125.294;0;0;0;39.156.584.101.135;0.171846085815742;0;677.998.385.778.183;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9303;misfire_04303;misfire;1
0;0;0;0;NaN;0;0;NaN;150.803.403.222.387;133.224.380.736.652;0;0;0;38.665.905.228.775;0.171815121616917;0;912.745.058.817.148;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9304;misfire_04304;misfire;1
0;0;0;0;NaN;0;0;NaN;150.808.205.536.162;133.231.145.866.293;0;0;0;388.803.747.806.745;0.171828872176949;0;627.901.807.437.684;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9305;misfire_04305;misfire;1
0;0;0;0;NaN;0;0;NaN;150.759.568.148.285;133.169.777.142.319;0;0;0;368.316.949.393.793;0.171686273895843;0;291.893.842.900.688;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9306;misfire_04306;misfire;1
0;0;0;0;NaN;0;0;NaN;150.763.620.008.369;13.317.438.778.537;0;0;0;369.934.789.779.661;0.171698329823873;0;102.224.757.885.789;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9307;misfire_04307;misfire;1
0;0;0;0;NaN;0;0;NaN;15.077.318.215.294;133.185.574.938.826;0;0;0;373.808.321.055.749;0.171726707000126;0;858.196.607.379.931;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9308;misfire_04308;misfire;1
0;0;0;0;NaN;0;0;NaN;15.078.497.276.622;133.200.029.170.574;0;0;0;378.702.486.323.508;0.171761493115404;0;685.862.025.201.498;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9309;misfire_04309;misfire;1
0;0;0;0;NaN;0;0;NaN;150.776.389.742.952;133.189.430.957.353;0;0;0;375.126.241.747.425;0.171736196549647;0;931.491.899.823.955;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9310;misfire_04310;misfire;1
0;0;0;0;NaN;0;0;NaN;150.761.944.645.151;133.172.472.427.592;0;0;0;369.264.212.889.584;0.171693346842182;0;543.324.879.397.843;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9311;misfire_04311;misfire;1
0;0;0;0;NaN;0;0;NaN;150.820.110.837.191;13.324.883.005.933;0;0;0;394.272.002.881.096;0.171862369135896;0;631.653.250.164.457;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9312;misfire_04312;misfire;1
0;0;0;0;NaN;0;0;NaN;150.830.858.590.488;133.266.130.629.707;0;0;0;399.424.837.983.215;0.171891603136491;0;176.840.724.762.929;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9313;misfire_04313;misfire;1
0;0;0;0;NaN;0;0;NaN;150.824.213.724.303;133.255.268.146.919;0;0;0;396.212.510.944.646;0.171873664100284;0;372.664.972.739.553;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9314;misfire_04314;misfire;1
0;0;0;0;NaN;0;0;NaN;150.816.477.040.409;133.243.283.040.933;0;0;0;392.578.443.553.032;0.17185224869121;0;139.134.783.727.051;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9315;misfire_04315;misfire;1
0;0;0;0;NaN;0;0;NaN;150.801.332.336.283;133.221.521.797.122;0;0;0;385.744.029.383.011;0.171809158115498;0;88.260.514.057.714;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9316;misfire_04316;misfire;1
0;0;0;0;NaN;0;0;NaN;150.789.997.896.477;133.206.438.607.622;0;0;0;380.832.183.177.316;0.171776223741841;0;868.474.771.599.872;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9317;misfire_04317;misfire;1
0;0;0;0;NaN;0;0;NaN;150.767.236.817.126;133.178.567.057.249;0;0;0;371.390.502.604.019;0.171709076896754;0;853.085.417.602.567;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9318;misfire_04318;misfire;1
0;0;0;0;NaN;0;0;NaN;150.789.109.536.226;133.205.293.861.666;0;0;0;380.453.656.000.512;0.171773624584152;0;774.333.688.903.298;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9319;misfire_04319;misfire;1
0;0;0;0;NaN;0;0;NaN;150.820.500.617.436;13.324.943.349.061;0;0;0;3.944.550.319.883;0.171863448478882;0;694.675.824.488.514;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9320;misfire_04320;misfire;1
0;0;0;0;NaN;0;0;NaN;150.821.844.242.141;133.251.526.573.926;0;0;0;395.088.055.156.126;0.171867159261733;0;363.260.215.344.906;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9321;misfire_04321;misfire;1
0;0;0;0;NaN;0;0;NaN;150.798.108.693.946;133.217.137.578.411;0;0;0;384.330.881.431.412;0.171799838855398;0;782.563.841.575.086;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9322;misfire_04322;misfire;1
0;0;0;0;NaN;0;0;NaN;150.807.493.640.638;13.323.013.063.639;0;0;0;388.483.745.399.013;0.171826841229371;0;796.120.151.762.576;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9323;misfire_04323;misfire;1
0;0;0;0;NaN;0;0;NaN;150.801.339.495.745;133.221.531.622.763;0;0;0;385.747.182.934.186;0.171809178764983;0;742.775.175.212.127;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9324;misfire_04324;misfire;1
0;0;0;0;NaN;0;0;NaN;150.831.706.913.735;133.267.559.596.016;0;0;0;399.841.605.524.584;0.171893857050524;0;799.991.370.825.279;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9325;misfire_04325;misfire;1
0;0;0;0;NaN;0;0;NaN;150.781.168.197.559;133.195.279.191.754;0;0;0;377.108.049.160.142;0.171750299003379;0;924.090.482.445.614;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9326;misfire_04326;misfire;1
0;0;0;0;NaN;0;0;NaN;15.082.621.580.868;133.258.481.783.331;0;0;0;397.170.977.926.039;0.171879118621945;0;257.096.194.611.432;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9327;misfire_04327;misfire;1
0;0;0;0;NaN;0;0;NaN;1.508.187.075.564;133.246.671.318.673;0;0;0;393.615.288.904.694;0.171858473044126;0;9.225.372.125.303;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9328;misfire_04328;misfire;1
0;0;0;0;NaN;0;0;NaN;150.774.285.199.032;133.186.894.846.213;0;0;0;374.260.442.373.996;0.171729972241884;0;674.128.985.145.894;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9329;misfire_04329;misfire;1
0;0;0;0;NaN;0;0;NaN;150.760.687.084.152;133.171.043.048.341;0;0;0;368.762.382.301.303;0.171689604722679;0;0.363597218013427;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9330;misfire_04330;misfire;1
0;0;0;0;NaN;0;0;NaN;150.820.652.167.081;133.249.668.562.796;0;0;0;39.452.626.851.194;0.171863867793719;0;890.860.297.801.814;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9331;misfire_04331;misfire;1
0;0;0;0;NaN;0;0;NaN;150.755.923.565.041;133.165.691.532.447;0;0;0;366.872.996.072.186;0.171675417583513;0;350.580.849.186.686;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9332;misfire_04332;misfire;1
0;0;0;0;NaN;0;0;NaN;150.795.165.055.405;133.213.201.470.128;0;0;0;383.051.963.378.532;0.171791294034905;0;794.810.891.953.475;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9333;misfire_04333;misfire;1
0;0;0;0;NaN;0;0;NaN;150.816.670.433.264;133.243.574.770.229;0;0;0;392.668.007.634.575;0.171852789832853;0;0.297348952873019;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9334;misfire_04334;misfire;1
0;0;0;0;NaN;0;0;NaN;150.814.285.851.395;133.240.004.036.276;0;0;0;391.567.978.025.952;0.171846098907703;0;487.263.262.786.767;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9335;misfire_04335;misfire;1
0;0;0;0;NaN;0;0;NaN;150.778.208.686.217;133.191.642.148.142;0;0;0;375.877.972.781.699;0.171741569892676;0;172.128.032.144.714;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9336;misfire_04336;misfire;1
0;0;0;0;NaN;0;0;NaN;150.810.034.630.677;133.233.774.841.372;0;0;0;389.629.360.088.612;0.171834077548069;0;434.013.598.413.016;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9337;misfire_04337;misfire;1
0;0;0;0;NaN;0;0;NaN;150.805.302.426.526;133.227.033.068.767;0;0;0;387.503.348.469.006;0.171820573376455;0;891.259.980.848.436;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9338;misfire_04338;misfire;1
0;0;0;0;NaN;0;0;NaN;150.788.411.243.291;133.204.397.612.619;0;0;0;380.156.737.303.786;0.171771579963276;0;171.377.956.130.677;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9339;misfire_04339;misfire;1
0;0;0;0;NaN;0;0;NaN;15.082.966.951.232;133.264.144.424.362;0;0;0;398.843.293.504.017;0.171888429086398;0;760.084.030.758.893;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9340;misfire_04340;misfire;1
0;0;0;0;NaN;0;0;NaN;150.758.305.372.046;133.168.355.090.699;0;0;0;367.815.461.326.846;0.171682513593461;0;361.909.719.073.332;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9341;misfire_04341;misfire;1
0;0;0;0;NaN;0;0;NaN;150.757.458.696.425;133.167.405.486.553;0;0;0;367.479.928.155.849;0.17167999162936;0;486.926.064.191.253;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9342;misfire_04342;misfire;1
0;0;0;0;NaN;0;0;NaN;150.800.447.826.833;133.220.310.957.323;0;0;0;385.354.945.759.237;0.171806605316598;0;360.846.626.255.435;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9343;misfire_04343;misfire;1
0;0;0;0;NaN;0;0;NaN;150.787.552.173.631;133.203.299.274.694;0;0;0;379.792.197.999.541;0.171769062752563;0;503.984.155.592.753;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9344;misfire_04344;misfire;1
0;0;0;0;NaN;0;0;NaN;150.760.976.429.215;133.171.371.300.228;0;0;0;368.877.731.405.576;0.17169046585642;0;810.499.371.580.228;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9345;misfire_04345;misfire;1
0;0;0;0;NaN;0;0;NaN;150.775.426.523.648;133.188.267.287.275;0;0;0;374.729.455.666.271;0.171733348708021;0;594.109.998.341.219;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9346;misfire_04346;misfire;1
0;0;0;0;NaN;0;0;NaN;150.832.543.548.571;133.268.978.839.998;0;0;0;400.254.191.313.221;0.17189607098797;0;495.600.430.474.543;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9347;misfire_04347;misfire;1
0;0;0;0;NaN;0;0;NaN;150.794.362.655.212;13.321.213.927.351;0;0;0;382.705.187.437.628;0.171788959470421;0;128.780.587.869.401;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9348;misfire_04348;misfire;1
0;0;0;0;NaN;0;0;NaN;150.757.711.040.872;133.167.688.185.847;0;0;0;367.579.871.847.438;0.171680743338531;0;385.296.975.729.717;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9349;misfire_04349;misfire;1
0;0;0;0;NaN;0;0;NaN;150.834.317.499.056;133.272.021.771.206;0;0;0;401.134.263.497.483;0.171900734646606;0;124.211.355.260.039;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9350;misfire_04350;misfire;1
0;0;0;0;NaN;0;0;NaN;150.798.288.494.746;133.217.380.048.492;0;0;0;384.409.349.478.925;0.17180035973712;0;144.975.334.195.645;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9351;misfire_04351;misfire;1
0;0;0;0;NaN;0;0;NaN;150.812.566.838.037;133.237.464.659.433;0;0;0;390.780.686.643.697;0.171841251623809;0;628.213.547.872.665;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9352;misfire_04352;misfire;1
0;0;0;0;NaN;0;0;NaN;150.828.094.101.934;133.261.542.187.964;0;0;0;398.077.421.689.522;0.171884198391596;0;0.588900403960995;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9353;misfire_04353;misfire;1
0;0;0;0;NaN;0;0;NaN;150.773.136.377.643;133.185.520.300.795;0;0;0;373.789.582.947.986;0.171726571454299;0;343.479.400.847.391;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9354;misfire_04354;misfire;1
0;0;0;0;NaN;0;0;NaN;150.762.761.913.828;133.173.405.173.203;0;0;0;369.591.040.255.622;0.171695777971644;0;581.429.305.020.439;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9355;misfire_04355;misfire;1
0;0;0;0;NaN;0;0;NaN;15.081.735.239.058;133.244.606.560.912;0;0;0;392.984.337.435.039;0.171854695857309;0;258.840.384.130.886;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9356;misfire_04356;misfire;1
0;0;0;0;NaN;0;0;NaN;150.822.357.089.917;133.252.330.868.435;0;0;0;395.330.542.458.705;0.171868571490162;0;125.797.698.788.981;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9357;misfire_04357;misfire;1
0;0;0;0;NaN;0;0;NaN;150.795.701.323.757;133.213.913.900.908;0;0;0;383.284.159.298.755;0.171792853052683;0;290.667.776.966.318;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9358;misfire_04358;misfire;1
0;0;0;0;NaN;0;0;NaN;150.810.411.235.974;133.234.319.870.443;0;0;0;389.799.971.885.087;0.171835146952552;0;3.735.944.988.196;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9359;misfire_04359;misfire;1
0;0;0;0;NaN;0;0;NaN;150.798.299.808.938;133.217.395.314.245;0;0;0;384.414.288.547.904;0.171800392510087;0;138.205.312.863.645;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9360;misfire_04360;misfire;1
0;0;0;0;NaN;0;0;NaN;150.802.849.176.103;133.223.612.511.436;0;0;0;386.413.681.327.325;0.171813528017582;0;984.846.144.505.855;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9361;misfire_04361;misfire;1
0;0;0;0;NaN;0;0;NaN;150.830.207.025.559;133.265.039.879.214;0;0;0;399.105.799.552.402;0.171889865986934;0;42.586.009.197.705;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9362;misfire_04362;misfire;1
0;0;0;0;NaN;0;0;NaN;150.772.423.061.893;133.184.670.274.451;0;0;0;373.497.837.511.091;0.171724458827813;0;276.609.779.883.198;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9363;misfire_04363;misfire;1
0;0;0;0;NaN;0;0;NaN;150.785.486.901.454;133.200.677.705.147;0;0;0;378.919.118.598.464;0.171763003255165;0;115.755.803.702.029;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9364;misfire_04364;misfire;1
0;0;0;0;NaN;0;0;NaN;150.832.734.408.446;133.269.304.016.405;0;0;0;400.348.533.593.729;0.171896574778036;0;204.537.216.789.317;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9365;misfire_04365;misfire;1
0;0;0;0;NaN;0;0;NaN;15.079.029.704.985;133.206.825.255.304;0;0;0;380.959.852.248.921;0.17177709849092;0;482.602.582.069.566;3;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9366;misfire_04366;misfire;1
0;0;0;0;NaN;0;0;NaN;150.780.065.250.916;133.193.917.954.443;0;0;0;37.664.860.184.607;0.171747047908886;0;970.600.962.286.594;5;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9367;misfire_04367;misfire;1
0;0;0;0;NaN;0;0;NaN;150.776.284.050.378;133.189.303.026.052;0;0;0;375.082.659.638.182;0.171735884139356;0;809.097.367.540.882;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9368;misfire_04368;misfire;1
0;0;0;0;NaN;0;0;NaN;150.775.851.583.426;133.188.780.190.546;0;0;0;374.904.444.385.358;0.171734605632486;0;551.334.246.232.942;0;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9369;misfire_04369;misfire;1
0;0;0;0;NaN;0;0;NaN;150.778.628.319.092;133.192.154.855.578;0;0;0;376.051.856.809.287;0.17174280865696;0;0.894436418522099;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9370;misfire_04370;misfire;1
0;0;0;0;NaN;0;0;NaN;150.803.989.482.386;133.225.196.327.125;0;0;0;386.919.145.103.001;0.171816806330837;0;786.728.525.798.733;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9371;misfire_04371;misfire;1
0;0;0;0;NaN;0;0;NaN;150.758.065.122.984;133.168.085.321.728;0;0;0;36.772.019.437.769;0.171681798029623;0;0.555509230980927;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9372;misfire_04372;misfire;1
0;0;0;0;NaN;0;0;NaN;150.825.587.862.604;133.257.468.552.987;0;0;0;396.869.514.792.947;0.171877412134995;0;836.419.601.338.657;2;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9373;misfire_04373;misfire;1
0;0;0;0;NaN;0;0;NaN;150.832.950.762.307;133.269.673.266.418;0;0;0;400.455.577.216.326;0.171897145281286;0;138.967.386.681.817;4;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9374;misfire_04374;misfire;1
0;0;0;0;NaN;0;0;NaN;150.786.916.942.449;133.202.490.113.293;0;0;0;379.523.164.858.476;0.171767200158137;0;0.0616646211274208;1;100;0;150;0;failure;4;74;74-11;AMM-74-11-00;CS-25.901;None;REPLACE_IGNITER_URGENT;AMM 74-11-01;NO_GO;Category-A;0;0;9375;misfire_04375;misfire;1
